row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
648,marital-status,1,0.0,0.0,1.0,1.0,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,10,1
19339,marital-status,1,0.0,0.0,1.0,1.0,2,1,0.9686384828775839,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,10,1
34740,fnlwgt,1,,,0.6489399374178186,0.8008941460344947,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,37921.0,0.32589657869180727,-1.0,116358.0,78437.0,11.664435518553645,11.270063782789915,2.0,1846.0,27234.0,11,0
4282,fnlwgt,1,,,0.6033038469408907,0.2914022001204857,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,62607.0,0.49458466642967175,-1.0,126584.0,63977.0,11.748669298260177,11.066294553246234,2.0,2941.0,26361.0,11,0
29159,fnlwgt,1,,,0.6428393452399555,0.7724748515785541,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,55104.0,0.41869477011450584,-1.0,131608.0,76504.0,11.78759068459268,11.245111377155913,2.0,3402.0,27114.0,11,0
35368,fnlwgt,1,,,0.6235371094614706,0.6159916923160083,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,41035.0,0.3682779293509477,-1.0,111423.0,70388.0,11.62109802312786,11.161792279937831,2.0,1287.0,26741.0,11,0
4881,fnlwgt,1,,,0.6453105111350754,0.4430492016450297,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,44928.0,0.36761144203704915,-1.0,122215.0,77287.0,11.71354525004556,11.255293983197346,2.0,2517.0,27161.0,11,0
18751,fnlwgt,0,,,0.3040971002143925,0.33515764083944943,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51007.0,2.527601585728444,-1.0,20179.0,30828.0,9.9124472939076,10.336211084415119,2.0,11939.0,5.0,12,0
7668,fnlwgt,0,,,0.25135680229185153,0.6445357690362934,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,61308.0,4.452287581699347,-1.0,13769.0,47539.0,9.5302475917227,10.769326740914185,2.0,3967.0,13.0,12,0
21082,fnlwgt,0,,,0.2749954134725009,0.458261937776552,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,62477.0,2.7855454991305897,-1.0,22428.0,40049.0,10.018110043372825,10.597883952496506,2.0,14252.0,11.0,12,0
969,fnlwgt,0,,,0.35809033921019384,0.7203677606573093,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,36222.0,1.6096520463938142,-1.0,22502.0,13720.0,10.021403912637746,9.526682784921174,2.0,14321.0,1.0,12,0
19760,fnlwgt,0,,,0.5000892755053821,0.3477626951491346,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,75432.0,0.70691432534253,-1.0,106705.0,31273.0,11.577832668136228,10.350542360403455,2.0,742.0,20176.0,13,0
5843,fnlwgt,0,,,0.493944499007555,0.667999601231227,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,53905.0,0.6476475394079201,-1.0,83231.0,29326.0,11.329387168248378,10.286263872389602,2.0,27518.0,19134.0,14,0
33139,fnlwgt,0,,,0.4839430625814565,0.42955298481846105,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,51541.0,0.6633418705517445,-1.0,77698.0,26157.0,11.260597666260049,10.171910350049098,2.0,27187.0,17145.0,14,0
48224,fnlwgt,0,,,0.5134802804772773,0.023585925406958586,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,52579.0,0.5968375408645115,-1.0,88095.0,35516.0,11.386182407942334,10.477766734079745,2.0,27836.0,22210.0,14,0
8287,fnlwgt,0,,,0.4702490794155235,0.5135980412245404,1,0,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,54450.0,0.7139204657200173,-1.0,76268.0,21818.0,11.242021843757266,9.99053642882265,2.0,27095.0,13706.0,14,0
14432,fnlwgt,0,,,0.4768577912729708,0.2446205896507192,2,1,0.2848033457360519,0.0,0.4961814389782461,0.3,0,0,41712.0,0.6356114285714286,-1.0,65624.0,23912.0,11.091711999893924,10.082177523096034,2.0,26453.0,15555.0,14,0
