row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value
3051,friends_count,0,,,0.9484261507882511,0.9930979067446882,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3116,friends_count,0,,,0.9484261507882511,0.8801874182296331,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3159,friends_count,1,,,0.9515286618425883,0.9572164589816112,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3176,friends_count,1,,,0.9487026977345987,0.9922247097615957,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3249,friends_count,0,,,0.9484261507882511,0.9434827919423064,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3285,friends_count,0,,,0.9484261507882511,0.940400157699738,2,0,0.266991997398235,1.0,0.5,1.0,0,0
3323,friends_count,1,,,0.9535077009273883,0.9950854150797201,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3328,friends_count,0,,,0.9484261507882511,0.9942905154508123,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3343,friends_count,0,,,0.9484261507882511,0.9942485148833358,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3369,friends_count,1,,,0.9487026977345987,0.9838225221641896,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3381,friends_count,0,,,0.9484261507882511,0.9708547173244262,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3414,friends_count,0,,,0.9484261507882511,0.0,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3428,friends_count,0,,,0.9484261507882511,0.9853055051639787,2,0,0.266991997398235,1.0,0.5,1.0,0,0
3438,friends_count,0,,,0.9484261507882511,0.9924139715780024,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3503,friends_count,1,,,0.9549163619353465,0.9917512959578169,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3522,friends_count,0,,,0.7719157497177362,0.5924923459492348,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3531,friends_count,1,,,0.9487026977345987,0.9985761289099928,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3590,friends_count,0,,,0.9484261507882511,0.995957575011764,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3611,friends_count,0,,,0.0,0.0,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3672,friends_count,1,,,0.9683375309252785,0.9987482793840942,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3676,friends_count,0,,,0.9484261507882511,0.9731735634695509,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3700,friends_count,0,,,0.9484261507882511,0.9610276215859642,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3711,friends_count,0,,,0.9484261507882511,0.6251812320585701,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3751,friends_count,0,,,0.9484261507882511,0.9341503695541237,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3764,friends_count,0,,,0.9484261507882511,0.9771070980976626,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3824,friends_count,1,,,0.9502755584919508,0.9512103778324658,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3847,friends_count,0,,,0.9484261507882511,0.9927940507873888,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3849,friends_count,1,,,0.9693486556978619,0.9763713103785365,1,0,0.266991997398235,1.0,0.5,1.0,0,0
3855,friends_count,1,,,0.9487026977345987,0.9902330532223685,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3961,friends_count,1,,,0.9487026977345987,0.9916304795106313,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3979,friends_count,0,,,0.9484261507882511,0.968395869287713,3,1,0.266991997398235,1.0,0.5,1.0,0,0
3981,friends_count,1,,,0.9487026977345987,0.9830846603429659,2,1,0.266991997398235,1.0,0.5,1.0,0,0
3994,friends_count,0,,,0.9484261507882511,0.9552745808927268,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4113,friends_count,0,,,0.9484261507882511,0.5002948780319321,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4124,friends_count,0,,,0.9484261507882511,0.9353388300560525,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4203,friends_count,0,,,0.9484261507882511,0.9498673967242652,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4269,friends_count,0,,,0.9484261507882511,0.9935438386956738,2,0,0.266991997398235,1.0,0.5,1.0,0,0
4325,friends_count,0,,,0.701309857478364,0.6888380180617515,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4391,friends_count,0,,,0.9484261507882511,0.8554444172562302,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4514,friends_count,0,,,0.9484261507882511,0.7152366710345692,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4521,friends_count,1,,,0.9701955807210514,0.9529209935374672,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4550,friends_count,0,,,0.9484261507882511,0.9924295273437344,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4553,friends_count,1,,,0.9348623957609874,0.936752849161096,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4585,friends_count,0,,,0.9484261507882511,0.9830473265052091,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4597,friends_count,0,,,0.9484261507882511,0.9878556136929865,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4692,friends_count,0,,,0.9484261507882511,0.6548424476309236,1,0,0.266991997398235,1.0,0.5,1.0,0,0
4700,friends_count,0,,,0.9484261507882511,0.7807648156553164,1,0,0.266991997398235,1.0,0.5,1.0,0,0
20,statuses_count,1,,,0.9188582406082514,0.962391778054354,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
24,statuses_count,1,,,0.9188582406082514,0.982233772424558,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
44,statuses_count,1,,,0.8238610860344233,0.8044712886180877,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
71,statuses_count,1,,,0.9188582406082514,0.9980488432180668,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
111,statuses_count,1,,,0.9188582406082514,0.9032674272162302,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
115,statuses_count,1,,,0.9188582406082514,0.9742049272801622,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
132,statuses_count,1,,,0.9188582406082514,0.990655049102132,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
144,statuses_count,1,,,0.9188582406082514,0.9725449938989972,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
147,statuses_count,1,,,0.9188582406082514,0.9805654383683708,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
159,statuses_count,1,,,0.9188582406082514,0.9693267353012212,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
201,statuses_count,1,,,0.9188582406082514,0.9650719934185678,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
243,statuses_count,1,,,0.9188582406082514,0.8922487418282323,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
253,statuses_count,0,,,0.9188349053998566,0.9819075462111974,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
259,statuses_count,1,,,0.9188582406082514,0.9578194106494341,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
275,statuses_count,1,,,0.9188582406082514,0.8775123577107835,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
287,statuses_count,1,,,0.9188582406082514,0.8341652746285688,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
300,statuses_count,1,,,0.9188582406082514,0.9846331652237452,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
320,statuses_count,0,,,0.9188349053998566,0.9174779690805059,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
325,statuses_count,1,,,0.9188582406082514,0.9711914851400693,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
332,statuses_count,1,,,0.9188582406082514,0.9568083294056953,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
388,statuses_count,1,,,0.9188582406082514,0.9748235769907228,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
411,statuses_count,0,,,0.9188349053998566,0.9997025761010011,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
430,statuses_count,1,,,0.9188582406082514,0.9712684913277724,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
431,statuses_count,0,,,0.9188349053998566,0.5836333435551193,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
440,statuses_count,0,,,0.9188349053998566,0.9823693833213443,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
450,statuses_count,1,,,0.9188582406082514,0.97074884957283,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
456,statuses_count,1,,,0.9461609132320727,0.8640240738823418,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
466,statuses_count,0,,,0.9188349053998566,0.7865114454849921,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
509,statuses_count,0,,,0.9188349053998566,0.9406042273522316,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
530,statuses_count,1,,,0.9188582406082514,0.9942449375616028,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
544,statuses_count,1,,,0.9188582406082514,0.9329256103498311,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
569,statuses_count,0,,,0.9188349053998566,0.5162775312917081,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
570,statuses_count,1,,,0.9188582406082514,0.9695851560661886,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
576,statuses_count,1,,,0.9188582406082514,0.9738701003757073,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
589,statuses_count,1,,,0.9188582406082514,0.9934040699950987,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
598,statuses_count,1,,,0.9188582406082514,0.9936000857456159,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
605,statuses_count,1,,,0.9652224448895035,0.7757927842049286,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
642,statuses_count,0,,,0.6084904469543311,0.0,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
656,statuses_count,1,,,0.9188582406082514,0.9749929906036697,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
657,statuses_count,1,,,0.9188582406082514,0.9831306444912098,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
695,statuses_count,0,,,0.9188349053998566,0.9556538366383638,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
702,statuses_count,1,,,0.9188582406082514,0.9995551642559694,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
703,statuses_count,1,,,0.9188582406082514,0.9253352004351634,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
715,statuses_count,1,,,0.9188582406082514,0.9804566296252267,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
732,statuses_count,0,,,0.9188349053998566,0.8456145946194885,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
733,statuses_count,1,,,0.9188582406082514,0.9698943809134329,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
750,statuses_count,0,,,0.9188349053998566,0.9473285676753288,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
754,statuses_count,1,,,0.9188582406082514,0.9696121582359027,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
759,statuses_count,0,,,0.4846304943954227,0.43325165988695613,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
767,statuses_count,1,,,0.9188582406082514,0.9998523881388963,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
807,statuses_count,1,,,0.9188582406082514,0.9932788599340541,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
812,statuses_count,1,,,0.9188582406082514,0.9310302580519737,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
814,statuses_count,1,,,0.9188582406082514,0.885890230900743,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
831,statuses_count,1,,,0.9959215783335887,0.7989208426213018,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
856,statuses_count,1,,,0.9188582406082514,0.9984344742047985,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
868,statuses_count,1,,,0.9188582406082514,0.9969297532954715,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
890,statuses_count,1,,,0.9508679581254432,0.8662822553347279,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
948,statuses_count,1,,,0.9188582406082514,0.9000173660630131,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
986,statuses_count,1,,,0.9188582406082514,0.9876626086495945,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
991,statuses_count,1,,,0.9188582406082514,0.9357770394716394,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1041,statuses_count,1,,,0.9188582406082514,0.9200719775177065,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1051,statuses_count,1,,,0.9188582406082514,0.9995805662971078,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1060,statuses_count,0,,,0.9188349053998566,0.7117504381895445,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1076,statuses_count,1,,,0.9188582406082514,0.9655496317983993,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1078,statuses_count,0,,,0.9188349053998566,0.7461454019392133,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1105,statuses_count,1,,,0.9188582406082514,0.797612137462492,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1108,statuses_count,0,,,0.9188349053998566,0.9817957372269738,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1109,statuses_count,0,,,0.9188349053998566,0.8375869495715245,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1112,statuses_count,1,,,0.9188582406082514,0.953394255073474,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1114,statuses_count,1,,,0.9188582406082514,0.5076978418851446,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1120,statuses_count,1,,,0.9188582406082514,0.9845871615271953,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1130,statuses_count,1,,,0.9188582406082514,0.9996463715847813,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1142,statuses_count,0,,,0.9188349053998566,0.9995233617005282,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1148,statuses_count,1,,,0.9188582406082514,0.998770101173541,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1149,statuses_count,1,,,0.9188582406082514,0.9976830138224588,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1168,statuses_count,1,,,0.9188582406082514,0.9869855542460226,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
1190,statuses_count,1,,,0.9982050951550893,0.7886400165227505,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1205,statuses_count,1,,,0.9188582406082514,0.8914920810280218,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1212,statuses_count,0,,,0.9188349053998566,0.9993699493733378,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1217,statuses_count,1,,,0.9188582406082514,0.93460434524176,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1244,statuses_count,1,,,0.9188582406082514,0.9521421544630279,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1246,statuses_count,1,,,0.9188582406082514,0.984249734413805,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1247,statuses_count,1,,,0.9188582406082514,0.9844185479785361,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1268,statuses_count,1,,,0.9188582406082514,0.9580446287464568,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1282,statuses_count,1,,,0.9188582406082514,0.9553750142340568,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1284,statuses_count,1,,,0.9188582406082514,0.9966055272428305,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1296,statuses_count,1,,,0.9871675415843034,0.7445138708402661,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1312,statuses_count,1,,,0.9188582406082514,0.8498515350717377,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1313,statuses_count,1,,,0.9188582406082514,0.9939891170055708,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1314,statuses_count,0,,,0.9188349053998566,0.9998563884603354,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1332,statuses_count,0,,,0.9188349053998566,0.9775083927245916,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1368,statuses_count,0,,,0.9188349053998566,0.793255187367069,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1398,statuses_count,1,,,0.9188582406082514,0.9778802226023582,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1408,statuses_count,0,,,0.9188349053998566,0.9557178417813897,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1418,statuses_count,1,,,0.9188582406082514,0.99100247701912,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1419,statuses_count,1,,,0.9188582406082514,0.989909989234095,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1449,statuses_count,1,,,0.9188582406082514,0.9657442474364127,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1458,statuses_count,1,,,0.9188582406082514,0.9193627205265497,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1480,statuses_count,1,,,0.9188582406082514,0.9816369244658405,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1495,statuses_count,0,,,0.9188349053998566,0.9728630194534076,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1511,statuses_count,1,,,0.9188582406082514,0.9832142512092875,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1575,statuses_count,0,,,0.9188349053998566,0.9988703092255911,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
1624,statuses_count,1,,,0.9188582406082514,0.9914959166686361,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1645,statuses_count,1,,,0.9188582406082514,0.989544159838487,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
1665,statuses_count,1,,,0.9188582406082514,0.9969353537454864,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1674,statuses_count,1,,,0.9311758970395572,0.17345398428013326,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1685,statuses_count,1,,,0.9188582406082514,0.9999211936676492,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1696,statuses_count,1,,,0.7514786031946554,0.2893678983484357,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1703,statuses_count,0,,,0.9188349053998566,0.7642090534136543,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1704,statuses_count,0,,,0.9188349053998566,0.8524889469965529,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1715,statuses_count,0,,,0.9188349053998566,0.9370443413035542,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1727,statuses_count,0,,,0.9188349053998566,0.9996659731598331,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1730,statuses_count,1,,,0.9188582406082514,0.9799143860541533,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1760,statuses_count,1,,,0.9188582406082514,0.9182998351201742,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1763,statuses_count,1,,,0.9944514602047102,0.7500075122726165,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1767,statuses_count,1,,,0.9188582406082514,0.8563118541798527,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1796,statuses_count,1,,,0.9504307775665456,0.9320383390546332,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1828,statuses_count,1,,,0.9188582406082514,0.9476527937279698,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1861,statuses_count,1,,,0.9523075950417351,0.9385146594485047,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1922,statuses_count,0,,,0.9188349053998566,0.9674333831640832,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1937,statuses_count,1,,,0.9188582406082514,0.9564056970528473,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1943,statuses_count,1,,,0.9188582406082514,0.9868203409705868,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1957,statuses_count,0,,,0.9188349053998566,0.6854027210628915,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1972,statuses_count,1,,,0.9188582406082514,0.9033106306877727,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
1974,statuses_count,1,,,0.9188582406082514,0.9327835989387422,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1985,statuses_count,0,,,0.9188349053998566,0.860772812632693,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1994,statuses_count,1,,,0.9188582406082514,0.9748753811533595,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
1998,statuses_count,1,,,0.9188582406082514,0.9962342974132796,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2002,statuses_count,1,,,0.9188582406082514,0.9951052066870867,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2017,statuses_count,0,,,0.9188349053998566,0.6037117569223756,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2025,statuses_count,1,,,0.9188582406082514,0.9791859275200886,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2050,statuses_count,1,,,0.9188582406082514,0.990586643605523,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2090,statuses_count,0,,,0.9188349053998566,0.9434014521185398,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2110,statuses_count,1,,,0.9188582406082514,0.9890393192728694,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2126,statuses_count,1,,,0.9188582406082514,0.999455956284279,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2135,statuses_count,1,,,0.9188582406082514,0.997462796127235,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2178,statuses_count,1,,,0.9454575233790267,0.7971773025220592,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2182,statuses_count,1,,,0.9188582406082514,0.9510532669672981,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2188,statuses_count,1,,,0.9188582406082514,0.9763056960839186,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2196,statuses_count,1,,,0.9188582406082514,0.9890393192728694,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2216,statuses_count,1,,,0.9188582406082514,0.997919832851655,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2235,statuses_count,1,,,0.9872008775962962,0.7723229053886316,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2246,statuses_count,0,,,0.9188349053998566,0.9828302203511315,4,1,0.3232492372862846,1.0,0.5,1.0,0,0
2253,statuses_count,0,,,0.9188349053998566,0.8985956518235481,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2262,statuses_count,1,,,0.9188582406082514,0.9560994724466823,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2279,statuses_count,1,,,0.9188582406082514,0.8024149233823056,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2292,statuses_count,1,,,0.9188582406082514,0.9922723790599702,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2298,statuses_count,1,,,0.9188582406082514,0.9674863874231516,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2305,statuses_count,1,,,0.9188582406082514,0.9852088114788352,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2308,statuses_count,1,,,0.9188582406082514,0.9944853568800942,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2313,statuses_count,1,,,0.9188582406082514,0.9998875909675606,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2326,statuses_count,1,,,0.9188582406082514,0.8051685446449273,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2373,statuses_count,0,,,0.9188349053998566,0.9309730534553942,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2403,statuses_count,1,,,0.9188582406082514,0.9920005572181817,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2412,statuses_count,1,,,0.9188582406082514,0.977616001371304,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2433,statuses_count,0,,,0.9188349053998566,0.6517362158472872,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2448,statuses_count,1,,,0.9188582406082514,0.9951394094353911,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2489,statuses_count,1,,,0.9188582406082514,0.84322120230246,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2491,statuses_count,1,,,0.9109614181689719,0.6549300724842847,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2518,statuses_count,0,,,0.9188349053998566,0.8654589891825559,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2521,statuses_count,1,,,0.9188582406082514,0.9997665812440271,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2532,statuses_count,1,,,0.9188582406082514,0.9465691066501108,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2542,statuses_count,1,,,0.7787641290106873,0.4948278077351196,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2547,statuses_count,1,,,0.9188582406082514,0.9763490995715332,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2550,statuses_count,0,,,0.9188349053998566,0.8265790650514121,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2560,statuses_count,0,,,0.9188349053998566,0.9237954767132441,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2580,statuses_count,1,,,0.9834839122591091,0.7398620970547796,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2640,statuses_count,0,,,0.9188349053998566,0.8459084182291923,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2643,statuses_count,1,,,0.9188582406082514,0.9106364193392424,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2658,statuses_count,0,,,0.9188349053998566,0.7736320105795852,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2686,statuses_count,1,,,0.9188582406082514,0.9753370182474345,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2697,statuses_count,0,,,0.9188349053998566,0.9899807949235675,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2718,statuses_count,1,,,0.9188582406082514,0.9209218458074486,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2727,statuses_count,1,,,0.9188582406082514,0.9603488138953928,3,1,0.3232492372862846,1.0,0.5,1.0,0,0
2787,statuses_count,0,,,0.9188349053998566,0.9842481342852294,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2796,statuses_count,0,,,0.9188349053998566,0.9971183684513263,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2816,statuses_count,1,,,0.9188582406082514,0.8989164776029659,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2823,statuses_count,0,,,0.9188349053998566,0.7610944031411515,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2828,statuses_count,1,,,0.9188582406082514,0.9799393880631478,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2852,statuses_count,1,,,0.9630389361039811,0.9607420454928588,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2853,statuses_count,1,,,0.9990218274489105,0.8057889945001355,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2856,statuses_count,0,,,0.9188349053998566,0.9989315141436097,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2889,statuses_count,0,,,0.9188349053998566,0.9741989267980035,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2906,statuses_count,1,,,0.9188582406082514,0.9883356627317273,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2907,statuses_count,1,,,0.9188582406082514,0.9979680367249965,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
2913,statuses_count,0,,,0.9188349053998566,0.9859908743201842,1,0,0.3232492372862846,1.0,0.5,1.0,0,0
2918,statuses_count,1,,,0.9188582406082514,0.967443783999825,2,1,0.3232492372862846,1.0,0.5,1.0,0,0
