row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,signal_C10,signal_C11,signal_C12,signal_C13,signal_C14,signal_C15,signal_C16,signal_C17,signal_C18,signal_C19,signal_C20,signal_C21,signal_C22,signal_C23,signal_C24,signal_C25,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,intent_label,predicted_intent
2583,friends_count,1,,,0.9736525821962282,0.2211484063017346,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,217.0,0.023765195487898367,-1.0,9130.0,8913.0,9.11943049661634,9.0953783535065,1.0,2479.0,2444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2626,friends_count,1,,,0.9723432291125816,0.9628276823186701,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,1042.0,0.6258258258258258,1.0,1664.0,2706.0,7.417580402414544,7.903596289614301,1.0,553.0,1107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2694,friends_count,1,,,0.9520883956546968,0.9998407803040037,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,264.0,2.2956521739130435,1.0,114.0,378.0,4.74493212836325,5.937536205082426,1.0,135.0,1490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2704,friends_count,1,,,0.9610325403259621,0.9503855766321951,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,1081.0,0.4344855305466238,-1.0,2487.0,1406.0,7.81923445385907,7.249215057114389,1.0,1018.0,373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2718,friends_count,1,,,0.9534021756599118,0.9925829723255251,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,249.0,0.8861209964412812,1.0,280.0,529.0,5.638354669333745,6.272877006546167,1.0,1156.0,1906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2725,friends_count,1,,,0.9507398135301384,0.9979458049057531,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,163.0,2.6721311475409837,1.0,60.0,223.0,4.110873864173311,5.4116460518550396,1.0,2026.0,899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2754,friends_count,0,,,0.9487995953767413,0.9905157264365244,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,24.0,0.96,-1.0,24.0,0.0,3.2188758248682006,0.0,1.0,980.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,-1.0
2759,friends_count,1,,,0.9428179044579362,0.8952266536211895,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,3139.0,0.33683871660049364,1.0,9318.0,12457.0,9.139810605785655,9.430118265814091,1.0,2503.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
2977,friends_count,1,,,0.9869208901959164,0.9452988988689572,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,1368.0,0.22720478325859492,1.0,6020.0,7388.0,8.703008637464448,8.907747686788648,1.0,2031.0,2233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3042,friends_count,1,,,0.9573783177949003,0.8271662369483753,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,116.0,0.10516772438803264,-1.0,1102.0,986.0,7.005789019253503,6.894670039433482,1.0,103.0,2566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,-1.0
3066,friends_count,1,,,0.9495478409426253,0.9599585955999965,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,44.0,0.33587786259541985,-1.0,130.0,86.0,4.875197323201151,4.465908118654584,1.0,281.0,2406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3137,friends_count,1,,,0.9507398135301384,0.981616650509809,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,177.0,3.765957446808511,1.0,46.0,223.0,3.8501476017100584,5.4116460518550396,1.0,1708.0,899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3164,friends_count,1,,,0.9507137119406307,0.8533137652534921,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,218.0,72.66666666666667,1.0,2.0,220.0,1.0986122886681098,5.3981627015177525,1.0,763.0,883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3210,friends_count,1,,,0.958970514754863,0.9876837039749516,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,765.0,1.8888888888888888,1.0,404.0,1169.0,6.003887067106539,7.064759027791802,1.0,1556.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3221,friends_count,1,,,0.9514097543274996,0.9021477510950202,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,528.0,0.6369119420989143,-1.0,828.0,300.0,6.720220155135295,5.707110264748875,1.0,2360.0,1239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3224,friends_count,1,,,0.9563951579234481,0.9867738025647173,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,809.0,12.446153846153846,1.0,64.0,873.0,4.174387269895637,6.773080375655535,1.0,2099.0,2420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3225,friends_count,1,,,0.9542635281136621,0.7631332955365814,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,3286.0,0.8393358876117497,-1.0,3914.0,628.0,8.272570608424903,6.444131256700441,1.0,1528.0,2079.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3254,friends_count,0,,,0.9487995953767413,0.942368734430836,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,369648.0,0.9999972947309475,-1.0,369648.0,0.0,12.820309185719854,0.0,1.0,1467.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3272,friends_count,1,,,0.9545158434789021,0.9926142942329341,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,239.0,0.26644370122630995,-1.0,896.0,657.0,6.799055862058796,6.489204931325317,1.0,2455.0,2121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3280,friends_count,0,,,0.9487995953767413,0.5983644016110099,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,27279.0,0.9999633431085044,-1.0,27279.0,0.0,10.213909111957399,0.0,1.0,1120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3303,friends_count,0,,,0.9487995953767413,0.8495624448094623,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,23027.0,0.9999565746048289,-1.0,23027.0,0.0,10.0444661457957,0.0,1.0,930.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,1.0
3377,friends_count,1,,,0.9491128144508323,0.796232721191148,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,527.0,0.9343971631205674,-1.0,563.0,36.0,6.335054251498059,3.6109179126442243,1.0,1964.0,1441.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3401,friends_count,1,,,0.9543418328821849,0.9414656194338735,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,595.0,13.837209302325581,1.0,42.0,637.0,3.7612001156935624,6.45833828334479,1.0,1600.0,2095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,1.0
3530,friends_count,1,,,0.958152664950292,0.9689563355350507,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,711.0,1.9479452054794522,1.0,364.0,1075.0,5.8998973535824915,6.98100574072173,1.0,1453.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,1.0
3539,friends_count,0,,,0.9487995953767413,0.6963706498940843,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,19420.0,0.9999485093455538,-1.0,19420.0,0.0,9.874110233825451,0.0,1.0,726.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3570,friends_count,1,,,0.9567083769975391,0.004144489421796793,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,3384.0,0.7880763856544015,-1.0,4293.0,909.0,8.364973978438726,6.813444599510896,1.0,1627.0,2475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3592,friends_count,1,,,0.9699592839375556,0.9742460836646575,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,520.0,0.2718243596445374,1.0,1912.0,2432.0,7.556427969440253,7.796880342783522,1.0,708.0,991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
3723,friends_count,1,,,0.970376909369677,0.896849650456771,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,1978.0,3.9324055666003974,1.0,502.0,2480.0,6.220590170099739,7.816416983691801,1.0,1847.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3792,friends_count,1,,,0.9499132631957315,0.9879348012660146,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,238.0,0.6485013623978202,-1.0,366.0,128.0,5.905361848054571,4.859812404361672,1.0,1458.0,266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
3833,friends_count,1,,,0.9500002684940901,0.0,2,0,0.28515474183321987,1.0,0.5,1.0,0,0,1252.0,0.9000718907260963,-1.0,1390.0,138.0,7.237778191923443,4.9344739331306915,1.0,361.0,352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,-1,1.0
3893,friends_count,0,,,0.9487995953767413,0.6498633597412622,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,82.0,0.9879518072289156,-1.0,82.0,0.0,4.418840607796598,0.0,1.0,2346.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3901,friends_count,1,,,0.9979749900090286,0.9333918757673879,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,2982.0,1.1164357918382628,1.0,2670.0,5652.0,7.890208213109961,8.63994165667529,1.0,1093.0,1967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,-1,1.0
3918,friends_count,1,,,0.951827379759621,0.9040646518284572,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,347.0,173.5,1.0,1.0,348.0,0.6931471805599453,5.855071922202427,1.0,1.0,1397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
3934,friends_count,1,,,0.9538111005621973,0.43421933567466964,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,358.0,1.634703196347032,1.0,218.0,576.0,5.389071729816501,6.3578422665081,1.0,873.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
3990,friends_count,1,,,0.9502177817399866,0.9640231351181174,2,1,0.28515474183321987,1.0,0.5,1.0,0,0,908.0,0.8470149253731343,-1.0,1071.0,163.0,6.977281341630747,5.099866427824199,1.0,66.0,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,1.0
4056,friends_count,1,,,0.9510269310147217,0.9423953580521337,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,0.0,0.0,0.0,256.0,256.0,5.54907608489522,5.54907608489522,1.0,1049.0,1049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
4065,friends_count,1,,,0.9503308886278529,0.6668032913316839,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,528.0,0.7489361702127659,-1.0,704.0,176.0,6.558197802812269,5.176149732573829,1.0,2188.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4067,friends_count,1,,,0.9493129266370571,0.9978226054032774,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,385.0,0.8651685393258427,-1.0,444.0,59.0,6.09807428216624,4.0943445622221,1.0,1669.0,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4073,friends_count,1,,,0.9719517052699679,0.9557134330824831,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,1882.0,2.4128205128205127,1.0,779.0,2661.0,6.659293919683638,7.8868329989550565,1.0,2287.0,1091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4096,friends_count,1,,,0.957213007728019,0.0,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,726.0,0.42857142857142855,-1.0,1693.0,967.0,7.434847875211999,6.875232087276577,1.0,574.0,2541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,1.0
4107,friends_count,1,,,0.952323309960265,0.7711360428796065,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,4686.0,0.920267085624509,-1.0,5091.0,405.0,8.535425959677298,6.0063531596017325,1.0,1861.0,1560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4109,friends_count,0,,,0.9487995953767413,0.9992675893984172,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,31.0,0.96875,-1.0,31.0,0.0,3.4657359027997265,0.0,1.0,1273.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,-1.0
4112,friends_count,1,,,0.9513401500888128,0.999717580801528,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,2412.0,0.8916820702402958,-1.0,2704.0,292.0,7.902857191280582,5.680172609017068,1.0,1106.0,1213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4124,friends_count,1,,,0.9598448413467165,0.8457620533771582,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,10050.0,22.283813747228383,1.0,450.0,10500.0,6.111467339502679,9.259225769705994,1.0,1682.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4127,friends_count,1,,,0.9854505006536559,0.9449449613152344,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,5033.0,1.9932673267326733,1.0,2524.0,7557.0,7.83399634170946,8.930361883909434,1.0,1033.0,2254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4137,friends_count,1,,,0.9575001252126024,0.7568971037714296,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,1223.0,0.549910071942446,-1.0,2223.0,1000.0,7.707062655370473,6.90875477931522,1.0,895.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4140,friends_count,1,,,0.9568649865345846,0.9651110493687934,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,0.0,0.0,0.0,927.0,927.0,6.833031732786201,6.833031732786201,1.0,2496.0,2496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
4143,friends_count,1,,,0.9665964524993448,0.7882184891487396,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,1524.0,0.18583099621997318,1.0,8200.0,9724.0,9.012011377036412,9.182455168486648,1.0,2348.0,2549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4145,friends_count,0,,,0.9487995953767413,0.9911051003276057,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,58.0,0.9830508474576272,-1.0,58.0,0.0,4.07753744390572,0.0,1.0,1989.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4146,friends_count,1,,,0.9589009105161761,0.0,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,3441.0,0.7475559417771019,-1.0,4602.0,1161.0,8.434463543817241,7.057897937411856,1.0,1710.0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4163,friends_count,0,,,0.9487995953767413,0.23162297417112776,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,38543.0,0.9999740556247405,-1.0,38543.0,0.0,10.559555724854652,0.0,1.0,1512.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4170,friends_count,1,,,0.9564299600427916,0.9424553917080012,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,770.0,7.12962962962963,1.0,107.0,877.0,4.68213122712422,6.777646593635117,1.0,64.0,2425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4174,friends_count,1,,,0.949504338293446,0.9891225975992064,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,817.0,0.9087875417130145,-1.0,898.0,81.0,6.80128303447162,4.406719247264253,1.0,2458.0,2330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4178,friends_count,1,,,0.9492520229282061,0.9934625958919306,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,4079.0,0.9871732817037754,-1.0,4131.0,52.0,8.326516830239528,3.970291913552122,1.0,1582.0,1884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4185,friends_count,1,,,0.9542374265241546,0.9849478223680651,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,345.0,1.2277580071174377,1.0,280.0,625.0,5.638354669333745,6.439350371100098,1.0,1156.0,2074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4186,friends_count,1,,,0.9494782367039385,0.7439042545463446,1,0,0.28515474183321987,1.0,0.5,1.0,0,0,0.0,0.0,0.0,78.0,78.0,4.3694478524670215,4.3694478524670215,1.0,2288.0,2288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,-1,-1.0
4197,friends_count,0,,,0.9487995953767413,0.9978042037826745,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,100.0,0.9900990099009901,-1.0,100.0,0.0,4.61512051684126,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,
4198,friends_count,1,,,0.9553075916939654,0.5150173280271844,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,591.0,3.740506329113924,1.0,157.0,748.0,5.062595033026967,6.618738983517219,1.0,495.0,2244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4205,friends_count,1,,,0.9511052357832445,0.9943607515868866,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,224.0,5.333333333333333,1.0,41.0,265.0,3.7376696182833684,5.583496308781699,1.0,1572.0,1086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4208,friends_count,1,,,0.9768240019780501,0.9483235510610961,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,63.0,0.019943019943019943,1.0,3158.0,3221.0,8.058010800802085,8.07775756373692,1.0,1293.0,1313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4211,friends_count,1,,,0.9508442198881687,0.6879262636565908,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,504.0,0.6810810810810811,-1.0,739.0,235.0,6.606650186198215,5.4638318050256105,1.0,2234.0,955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,
4216,friends_count,0,,,0.9487995953767413,0.8946169204902923,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,179.0,0.9944444444444445,-1.0,179.0,0.0,5.19295685089021,0.0,1.0,638.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4238,friends_count,1,,,0.9493129266370571,0.9842388161917408,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,86.0,0.589041095890411,-1.0,145.0,59.0,4.983606621708336,4.0943445622221,1.0,410.0,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4244,friends_count,1,,,0.9500002684940901,0.8892697488637687,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,313.0,0.6924778761061947,-1.0,451.0,138.0,6.113682179832232,4.9344739331306915,1.0,1686.0,352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4250,friends_count,1,,,0.9531628344327752,0.9245309081613534,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,2101.0,0.22916666666666666,1.0,9167.0,11268.0,9.12347443895452,9.329810871952349,1.0,2484.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4258,friends_count,1,,,0.9544201376507075,0.9884944193450572,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,355.0,1.2157534246575343,1.0,291.0,646.0,5.676753802268282,6.472346294500901,1.0,1211.0,2107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4260,friends_count,1,,,0.9649390782222638,0.9581064268085383,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,1824.0,57.0,1.0,31.0,1855.0,3.4657359027997265,7.526178913346146,1.0,1273.0,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,1,1.0
4271,friends_count,1,,,0.9496435467708199,0.9997791805527658,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,97.0,97.0,1.0,0.0,97.0,0.0,4.584967478670572,1.0,0.0,2546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4285,friends_count,0,,,0.0,0.0,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,230532.0,54.64138421426878,1.0,4218.0,234750.0,8.347353412124338,12.366280656912341,1.0,1606.0,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4286,friends_count,1,,,0.9531672613543436,0.9995207748166408,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,330.0,0.39615846338535415,-1.0,832.0,502.0,6.725033642166843,6.220590170099739,1.0,2367.0,1847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4288,friends_count,1,,,0.9894440438483162,0.9097824660259884,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,7077.0,321.6818181818182,1.0,21.0,7098.0,3.091042453358316,8.867709208039386,1.0,833.0,2195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4295,friends_count,1,,,0.9523842136691161,0.0536759097349675,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,2425.0,0.8544749823819592,-1.0,2837.0,412.0,7.950854857719988,6.023447592961033,1.0,1178.0,1579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4297,friends_count,1,,,0.954463640299887,0.07808089592455814,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,2777.0,0.8098571011956839,-1.0,3428.0,651.0,8.14002395246292,6.480044561926653,1.0,1377.0,2115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4299,friends_count,1,,,0.955211885865771,0.0,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,8254.0,0.9179270462633452,-1.0,8991.0,737.0,9.104090572133472,6.6039438246004725,1.0,2460.0,2232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
4311,friends_count,1,,,0.9552031853359351,0.0,3,1,0.28515474183321987,1.0,0.5,1.0,0,0,520.0,0.41368337311058073,-1.0,1256.0,736.0,7.136483208590247,6.602587892189336,1.0,246.0,2230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,1,1.0
