row_idx,column_name,signal_C1,signal_C2,signal_C3,signal_C4,signal_C5,signal_C6,signal_C7,signal_C8,signal_C9,n_applicable,cell_signal_sum,cell_signal_ratio,row_signal_sum,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
94,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9993933617020133,5,0,0.0,1.0,0.5,0.8,0,0,37279.0,0.9871309413478088,-1.0,37764.0,485.0,10.539138026747548,6.186208623900494,3.0,371.0,431.0,1,1.0
94,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
95,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.6347793854191018,5,0,0.0,1.0,0.5,1.0,0,0,488.0,8.56140350877193,1.0,56.0,544.0,4.04305126783455,6.300785794663244,0.0,512.0,495.0,1,1.0
95,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.12255002854439323,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
95,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5332261344562009,5,0,0.0,1.0,0.5,1.0,0,0,40.0,0.9090909090909091,1.0,43.0,83.0,3.784189633918261,4.430816798843313,2.0,270.0,314.0,1,1.0
95,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997174032632733,5,0,0.0,1.0,0.5,0.8,0,0,18810.0,0.9915656299420137,-1.0,18969.0,159.0,9.85061406292906,5.075173815233827,3.0,195.0,138.0,1,1.0
95,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
96,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5604345074740188,5,0,0.0,1.0,0.5,1.0,0,0,155.0,0.43661971830985913,-1.0,354.0,199.0,5.872117789475416,5.298317366548036,0.0,284.0,111.0,1,1.0
96,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7052839790530787,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
96,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8279898551153512,5,0,0.0,1.0,0.5,1.0,0,0,228.0,0.7835051546391752,-1.0,290.0,62.0,5.673323267171493,4.143134726391533,2.0,213.0,291.0,1,1.0
96,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998947655019644,5,0,0.0,1.0,0.5,0.8,0,0,154.0,0.9746835443037974,1.0,157.0,311.0,5.062595033026967,5.7430031878094825,3.0,135.0,330.0,1,1.0
96,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
97,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9903564713374401,5,0,0.0,1.0,0.5,1.0,0,0,343.0,171.5,1.0,1.0,344.0,0.6931471805599453,5.84354441703136,0.0,1.0,273.0,1,1.0
97,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.711982070438236,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
97,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5400134569713786,5,0,0.0,1.0,0.5,1.0,0,0,164.0,0.7224669603524229,-1.0,226.0,62.0,5.424950017481403,4.143134726391533,2.0,142.0,291.0,1,1.0
97,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995672954328811,5,0,0.0,1.0,0.5,0.8,0,0,39848.0,0.9956275141793469,-1.0,40022.0,174.0,10.597209567846916,5.1647859739235145,3.0,386.0,164.0,1,1.0
97,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,
98,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5633499928836299,5,0,0.0,1.0,0.5,1.0,0,0,16.0,8.0,1.0,1.0,17.0,0.6931471805599453,2.8903717578961645,0.0,1.0,79.0,1,1.0
98,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8124534412155956,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
98,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6065292176201211,5,0,0.0,1.0,0.5,1.0,0,0,71.0,0.31277533039647576,1.0,226.0,297.0,5.424950017481403,5.697093486505405,2.0,142.0,220.0,1,1.0
98,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995436218006967,5,0,0.0,1.0,0.5,0.8,0,0,40814.0,0.7059413646977428,-1.0,57814.0,17000.0,10.965003536563062,9.741027444837728,3.0,494.0,157.0,1,1.0
98,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
99,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9509974183076904,5,0,0.0,1.0,0.5,1.0,0,0,172.0,0.8775510204081632,-1.0,195.0,23.0,5.278114659230517,3.1780538303479458,0.0,107.0,146.0,1,1.0
99,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.953113360303899,5,0,0.0,1.0,0.5,1.0,0,0,7.0,7.0,1.0,0.0,7.0,0.0,2.0794415416798357,1.0,0.0,7.0,1,1.0
99,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9796380324544667,5,0,0.0,1.0,0.5,1.0,0,0,33.0,0.1658291457286432,-1.0,198.0,165.0,5.293304824724492,5.111987788356544,2.0,110.0,74.0,1,1.0
99,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997817465013998,5,0,0.0,1.0,0.5,0.8,0,0,12364.0,41.07641196013289,1.0,300.0,12664.0,5.707110264748875,9.446597562435775,3.0,321.0,72.0,1,1.0
99,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
100,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9509974183076904,5,0,0.0,1.0,0.5,1.0,0,0,430.0,0.947136563876652,-1.0,453.0,23.0,6.118097198041348,3.1780538303479458,0.0,394.0,146.0,1,1.0
100,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.953113360303899,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
100,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9796380324544667,5,0,0.0,1.0,0.5,1.0,0,0,60.0,0.26548672566371684,-1.0,225.0,165.0,5.420534999272286,5.111987788356544,2.0,141.0,74.0,1,1.0
100,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997817465013998,5,0,0.0,1.0,0.5,0.8,0,0,43114.0,0.7729432223596694,-1.0,55778.0,12664.0,10.929152733448172,9.446597562435775,3.0,482.0,72.0,1,1.0
100,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
101,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8952798756687572,5,0,0.0,1.0,0.5,1.0,0,0,90.0,45.0,1.0,1.0,91.0,0.6931471805599453,4.5217885770490405,0.0,1.0,568.0,1,1.0
101,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
101,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8289594726175193,5,0,0.0,1.0,0.5,1.0,0,0,197.0,0.8678414096916299,-1.0,226.0,29.0,5.424950017481403,3.4011973816621555,2.0,142.0,212.0,1,1.0
101,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9994011374077694,5,0,0.0,1.0,0.5,0.8,0,0,60102.0,0.9982394366197183,-1.0,60207.0,105.0,11.005560512833219,4.663439094112067,3.0,504.0,19.0,1,1.0
101,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
102,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8585989576338616,5,0,0.0,1.0,0.5,1.0,0,0,207.0,103.5,1.0,1.0,208.0,0.6931471805599453,5.342334251964811,0.0,1.0,122.0,1,1.0
102,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.4440584150319439,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
102,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9835165024631396,5,0,0.0,1.0,0.5,1.0,0,0,123.0,0.5418502202643172,-1.0,226.0,103.0,5.424950017481403,4.6443908991413725,2.0,142.0,6.0,1,1.0
102,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9999560574812364,5,0,0.0,1.0,0.5,0.8,0,0,65831.0,0.9967899701709493,-1.0,66042.0,211.0,11.09806132401622,5.356586274672012,3.0,525.0,241.0,1,1.0
102,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
103,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9820585513254703,5,0,0.0,1.0,0.5,1.0,0,0,213.0,0.43737166324435317,-1.0,486.0,273.0,6.18826412308259,5.6131281063880705,0.0,430.0,194.0,1,1.0
103,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.2163233079365955,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
103,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8064643465672159,5,0,0.0,1.0,0.5,1.0,0,0,203.0,0.6766666666666666,-1.0,299.0,96.0,5.703782474656201,4.574710978503383,2.0,222.0,328.0,1,1.0
103,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995917128224807,5,0,0.0,1.0,0.5,0.8,0,0,111.0,1.099009900990099,1.0,100.0,211.0,4.61512051684126,5.356586274672012,3.0,0.0,241.0,1,1.0
103,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
104,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.813184665676458,5,0,0.0,1.0,0.5,1.0,0,0,65.0,0.3125,-1.0,207.0,142.0,5.337538079701318,4.962844630259907,0.0,121.0,49.0,1,1.0
104,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6450011565866629,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
104,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.9503555838889852,5,0,0.0,1.0,0.5,1.0,0,0,49.0,0.30625,-1.0,159.0,110.0,5.075173815233827,4.709530201312334,2.0,67.0,14.0,1,1.0
104,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.999894755521833,5,0,0.0,1.0,0.5,0.8,0,0,120.0,1.188118811881188,1.0,100.0,220.0,4.61512051684126,5.3981627015177525,3.0,0.0,253.0,1,1.0
104,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
105,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8841655219950665,5,0,0.0,1.0,0.5,1.0,0,0,230.0,2.3,1.0,99.0,329.0,4.605170185988092,5.799092654460526,0.0,576.0,256.0,1,1.0
105,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8794343550671684,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
105,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5171304839202076,5,0,0.0,1.0,0.5,1.0,0,0,187.0,1.3357142857142856,1.0,139.0,326.0,4.941642422609304,5.7899601708972535,2.0,45.0,253.0,1,1.0
105,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9984471733838393,5,0,0.0,1.0,0.5,0.8,0,0,24794.0,0.5143449849600664,1.0,48204.0,72998.0,10.783218029098482,11.198201021406565,3.0,429.0,550.0,1,1.0
105,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
106,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.8772132106336865,5,0,0.0,1.0,0.5,1.0,0,0,257.0,2.622448979591837,1.0,97.0,354.0,4.584967478670572,5.872117789475416,0.0,574.0,284.0,1,1.0
106,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6383030652015056,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
106,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.49679621973187915,5,0,0.0,1.0,0.5,1.0,0,0,204.0,1.837837837837838,1.0,110.0,314.0,4.709530201312334,5.752572638825633,2.0,14.0,240.0,1,1.0
106,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9996656742459543,5,0,0.0,1.0,0.5,0.8,0,0,67.0,0.5775862068965517,1.0,115.0,182.0,4.7535901911063645,5.209486152841421,3.0,46.0,176.0,1,1.0
106,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
107,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.9161237274465731,5,0,0.0,1.0,0.5,1.0,0,0,166.0,0.8783068783068783,1.0,188.0,354.0,5.241747015059643,5.872117789475416,0.0,99.0,284.0,1,1.0
107,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7052839790530787,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
107,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.653048695038434,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.028455284552845527,-1.0,245.0,238.0,5.5053315359323625,5.476463551931511,2.0,163.0,155.0,1,1.0
107,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997473130518795,5,0,0.0,1.0,0.5,0.8,0,0,28.0,0.23140495867768596,1.0,120.0,148.0,4.795790545596741,5.003946305945459,3.0,56.0,117.0,1,1.0
107,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
108,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.823044986843835,5,0,0.0,1.0,0.5,1.0,0,0,14.0,3.5,1.0,3.0,17.0,1.3862943611198906,2.8903717578961645,0.0,223.0,79.0,1,1.0
108,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
108,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6391083656929742,5,0,0.0,1.0,0.5,1.0,0,0,17.0,0.060498220640569395,1.0,280.0,297.0,5.638354669333745,5.697093486505405,2.0,202.0,220.0,1,1.0
108,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9998430257441231,5,0,0.0,1.0,0.5,0.8,0,0,19779.0,89.0945945945946,1.0,221.0,20000.0,5.402677381872279,9.90353755128617,3.0,255.0,214.0,1,1.0
108,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
109,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7311025379904839,5,0,0.0,1.0,0.5,1.0,0,0,222.0,55.5,1.0,3.0,225.0,1.3862943611198906,5.420534999272286,0.0,223.0,141.0,1,1.0
109,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7655668015194943,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
109,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6422111416999129,5,0,0.0,1.0,0.5,1.0,0,0,180.0,3.9130434782608696,1.0,45.0,225.0,3.828641396489095,5.420534999272286,2.0,272.0,141.0,1,1.0
109,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9989775375292249,5,0,0.0,1.0,0.5,0.8,0,0,37414.0,86.60648148148148,1.0,431.0,37845.0,6.068425588244111,10.541280572963995,3.0,401.0,373.0,1,1.0
109,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,
110,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.165834770688578,5,0,0.0,1.0,0.5,1.0,0,0,38.0,0.07524752475247524,1.0,504.0,542.0,6.22455842927536,6.297109319933935,0.0,451.0,493.0,1,1.0
110,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.9129248119929552,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
110,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.2917913764163047,5,0,0.0,1.0,0.5,1.0,0,0,75.0,0.5357142857142857,-1.0,139.0,64.0,4.941642422609304,4.174387269895637,2.0,45.0,293.0,1,1.0
110,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9995896848597706,5,0,0.0,1.0,0.5,0.8,0,0,19775.0,195.79207920792078,1.0,100.0,19875.0,4.61512051684126,9.897268252722212,3.0,0.0,210.0,1,1.0
110,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
111,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.22134112752540458,5,0,0.0,1.0,0.5,1.0,0,0,509.0,14.970588235294118,1.0,33.0,542.0,3.5263605246161616,6.297109319933935,0.0,257.0,493.0,1,1.0
111,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.7722648929046518,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
111,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.6610217212419771,5,0,0.0,1.0,0.5,1.0,0,0,113.0,1.7384615384615385,1.0,64.0,177.0,4.174387269895637,5.181783550292085,2.0,293.0,87.0,1,1.0
111,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9997650178050674,5,0,0.0,1.0,0.5,0.8,0,0,16162.0,0.6391173679215438,-1.0,25287.0,9125.0,10.138085253895454,9.118882761487347,3.0,284.0,592.0,1,1.0
111,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
112,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.5390169031187986,5,0,0.0,1.0,0.5,1.0,0,0,108.0,0.2864721485411141,1.0,376.0,484.0,5.932245187448011,6.184148890937483,0.0,308.0,428.0,1,1.0
112,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.8124534412155956,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
112,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.8031676470598437,5,0,0.0,1.0,0.5,1.0,0,0,193.0,0.6476510067114094,-1.0,297.0,104.0,5.697093486505405,4.653960350157523,2.0,220.0,7.0,1,1.0
112,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.998114932811924,5,0,0.0,1.0,0.5,0.8,0,0,30314.0,0.7018266848794944,1.0,43192.0,73506.0,10.673433724065745,11.205135918761307,3.0,403.0,553.0,1,1.0
112,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
113,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.7427644796289283,5,0,0.0,1.0,0.5,1.0,0,0,323.0,2.7844827586206895,1.0,115.0,438.0,4.7535901911063645,6.0844994130751715,0.0,19.0,377.0,1,1.0
113,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.20292712516628097,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,7.0,7.0,2.0794415416798357,2.0794415416798357,1.0,7.0,7.0,1,1.0
113,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.5274084294431913,5,0,0.0,1.0,0.5,1.0,0,0,9.0,0.225,1.0,39.0,48.0,3.6888794541139363,3.8918202981106265,2.0,265.0,275.0,1,1.0
113,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9990917581376157,5,0,0.0,1.0,0.5,0.8,0,0,167.0,1.0774193548387097,1.0,154.0,321.0,5.043425116919247,5.7745515455444085,3.0,129.0,342.0,1,1.0
113,claim_domain,0,0,0,0,0,0,0,0,-1,5,-1,-0.2,-3,0,,,0.0,1.0,5,0,0.0,1.0,0.5,1.0,0,0,0.0,0.0,0.0,3.0,3.0,1.3862943611198906,1.3862943611198906,4.0,3.0,3.0,1,1.0
114,subject_entity,0,0,0,0,-1,0,0,0,0,1,-1,-1.0,-3,0,,,0.0,0.49539675602884803,5,0,0.0,1.0,0.5,1.0,0,0,234.0,1.0934579439252337,1.0,213.0,447.0,5.365976015021851,6.104793232414985,0.0,128.0,387.0,1,1.0
114,subject_type,0,0,0,0,0,0,0,-1,0,4,-1,-0.25,-3,0,,,0.0,0.6583973393569775,5,0,0.0,1.0,0.5,1.0,0,0,7.0,0.875,-1.0,7.0,0.0,2.0794415416798357,0.0,1.0,7.0,0.0,1,1.0
114,subject_location,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,0,,,0.0,0.2958637699254113,5,0,0.0,1.0,0.5,1.0,0,0,220.0,3.0985915492957745,1.0,70.0,290.0,4.2626798770413155,5.673323267171493,2.0,300.0,213.0,1,1.0
114,value,0,0,0,0,0,0,0,0,0,3,0,0.0,-3,0,,,0.0,0.9981892668269716,5,0,0.0,1.0,0.5,0.8,0,0,167.0,0.5880281690140845,1.0,283.0,450.0,5.648974238161206,6.111467339502679,3.0,305.0,413.0,1,1.0
