row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
24151,age,1,,,0.9849937921053529,0.661688307519876,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.14705882352941177,1.0,33.0,38.0,3.5263605246161616,3.6635616461296463,0.0,19.0,24.0,-1,-1.0
24153,age,1,,,0.6933457813466253,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,55.0,0.6707317073170732,-1.0,81.0,26.0,4.406719247264253,3.295836866004329,0.0,67.0,12.0,-1,-1.0
24185,age,1,,,0.8634737876225498,0.23734045186592723,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.3333333333333333,-1.0,50.0,33.0,3.9318256327243257,3.5263605246161616,0.0,36.0,19.0,-1,-1.0
24215,age,1,,,0.912081789415671,0.36274909649218,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,8.0,0.18181818181818182,-1.0,43.0,35.0,3.784189633918261,3.58351893845611,0.0,29.0,21.0,-1,-1.0
24293,age,1,,,0.6204337786569434,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,25.0,0.5102040816326531,-1.0,48.0,23.0,3.8918202981106265,3.1780538303479458,0.0,34.0,9.0,-1,-1.0
24327,age,1,,,0.8691822025152833,0.7637651112854305,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,20.0,0.3076923076923077,-1.0,64.0,44.0,4.174387269895637,3.8066624897703196,0.0,50.0,30.0,-1,-1.0
24343,age,1,,,0.7905617849328679,0.2825458935335299,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,18.0,0.3673469387755102,-1.0,48.0,30.0,3.8918202981106265,3.4339872044851463,0.0,34.0,16.0,-1,-1.0
24348,age,1,,,0.7719661989290407,0.7550156709626689,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.0392156862745098,-1.0,50.0,48.0,3.9318256327243257,3.8918202981106265,0.0,36.0,34.0,-1,1.0
24351,age,1,,,0.5718257768638222,0.2854623736411174,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.1,1.0,19.0,21.0,2.995732273553991,3.091042453358316,0.0,5.0,7.0,-1,-1.0
24354,age,1,,,0.9606897912087923,0.8366771139751124,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.3090909090909091,-1.0,54.0,37.0,4.007333185232471,3.6375861597263857,0.0,40.0,23.0,-1,-1.0
24357,age,1,,,0.8934862034118439,0.9270879973103181,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.13725490196078433,-1.0,50.0,43.0,3.9318256327243257,3.784189633918261,0.0,36.0,29.0,-1,-1.0
24362,age,1,,,0.6690417804500647,0.3583743763307995,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.16129032258064516,-1.0,30.0,25.0,3.4339872044851463,3.258096538021482,0.0,16.0,11.0,-1,-1.0
24424,age,1,,,0.5961297777603829,0.4779500607418776,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.15,1.0,19.0,22.0,2.995732273553991,3.1354942159291497,0.0,5.0,8.0,-1,-1.0
24428,age,1,,,0.5961297777603829,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.08,-1.0,24.0,22.0,3.2188758248682006,3.1354942159291497,0.0,10.0,8.0,-1,-1.0
24453,age,1,,,0.8877777885191104,0.3569161362770057,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,12.0,0.5217391304347826,1.0,22.0,34.0,3.1354942159291497,3.5553480614894135,0.0,8.0,20.0,-1,-1.0
24460,age,1,,,0.8691822025152833,0.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,16.0,0.26229508196721313,-1.0,60.0,44.0,4.110873864173311,3.8066624897703196,0.0,46.0,30.0,-1,-1.0
24462,age,1,,,0.6204337786569434,0.7827222319847479,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.14285714285714285,1.0,20.0,23.0,3.044522437723423,3.1780538303479458,0.0,6.0,9.0,-1,-1.0
24498,age,1,,,0.5718257768638222,0.8833407956965089,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,10.0,0.3125,-1.0,31.0,21.0,3.4657359027997265,3.091042453358316,0.0,17.0,7.0,-1,-1.0
24518,age,1,,,0.6990541962393588,0.5639862239157025,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.08333333333333333,1.0,47.0,51.0,3.871201010907891,3.9512437185814275,0.0,33.0,37.0,-1,1.0
24526,age,1,,,0.8148657858294285,0.8002211126302714,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,9.0,0.391304347826087,1.0,22.0,31.0,3.1354942159291497,3.4657359027997265,0.0,8.0,17.0,-1,-1.0
24562,age,1,,,0.912081789415671,0.9372956776868736,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.2653061224489796,-1.0,48.0,35.0,3.8918202981106265,3.58351893845611,0.0,34.0,21.0,-1,-1.0
24658,age,1,,,0.8634737876225498,0.6179411059060667,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,10.0,0.22727272727272727,-1.0,43.0,33.0,3.784189633918261,3.5263605246161616,0.0,29.0,19.0,-1,-1.0
24671,age,1,,,0.7233581971359195,0.6364121465874536,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.10869565217391304,1.0,45.0,50.0,3.828641396489095,3.9318256327243257,0.0,31.0,36.0,-1,-1.0
24672,age,0,,,0.4989137741741403,0.9941670397848256,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.13636363636363635,-1.0,21.0,18.0,3.091042453358316,2.9444389791664403,0.0,7.0,4.0,-1,-1.0
24683,age,0,,,0.35879818368750993,0.0025638032051517046,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.05714285714285714,-1.0,69.0,65.0,4.248495242049359,4.189654742026425,0.0,55.0,51.0,-1,-1.0
24725,age,1,,,0.8391697867259891,0.6675212677350504,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.175,-1.0,39.0,32.0,3.6888794541139363,3.4965075614664802,0.0,25.0,18.0,-1,-1.0
24766,age,1,,,0.5961297777603829,0.3671238166535612,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.14814814814814814,-1.0,26.0,22.0,3.295836866004329,3.1354942159291497,0.0,12.0,8.0,-1,-1.0
24773,age,1,,,0.6447377795535041,0.5231555024094805,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.16666666666666666,-1.0,29.0,24.0,3.4011973816621555,3.2188758248682006,0.0,15.0,10.0,-1,-1.0
24780,age,1,,,0.40740618548063123,0.29712829407146646,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.04477611940298507,-1.0,66.0,63.0,4.204692619390966,4.1588830833596715,0.0,52.0,49.0,-1,-1.0
24791,age,1,,,0.8148657858294285,0.21546685105902297,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.28888888888888886,-1.0,44.0,31.0,3.8066624897703196,3.4657359027997265,0.0,30.0,17.0,-1,-1.0
24810,age,1,,,0.553230190859995,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.18309859154929578,-1.0,70.0,57.0,4.2626798770413155,4.060443010546419,0.0,56.0,43.0,-1,-1.0
24917,age,0,,,0.33449418279094933,0.22421629138178456,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.015151515151515152,1.0,65.0,66.0,4.189654742026425,4.204692619390966,0.0,51.0,52.0,-1,-1.0
24937,age,1,,,0.7905617849328679,0.2854623736411176,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.16216216216216217,-1.0,36.0,30.0,3.6109179126442243,3.4339872044851463,0.0,22.0,16.0,-1,-1.0
25019,age,1,,,0.7662577840363072,0.04339452471137373,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.09090909090909091,-1.0,32.0,29.0,3.4965075614664802,3.4011973816621555,0.0,18.0,15.0,-1,-1.0
25056,age,1,,,0.8634737876225498,0.9766681591393018,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.6190476190476191,1.0,20.0,33.0,3.044522437723423,3.5263605246161616,0.0,6.0,19.0,-1,-1.0
25058,age,1,,,0.8934862034118439,0.851259514513049,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.08333333333333333,-1.0,47.0,43.0,3.871201010907891,3.784189633918261,0.0,33.0,29.0,-1,-1.0
25068,age,1,,,0.5718257768638222,0.7900134322537162,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.047619047619047616,1.0,20.0,21.0,3.044522437723423,3.091042453358316,0.0,6.0,7.0,-1,-1.0
25078,age,1,,,0.717649782243186,0.7608486311778433,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.034482758620689655,-1.0,28.0,27.0,3.367295829986474,3.332204510175204,0.0,14.0,13.0,-1,-1.0
25092,age,1,,,0.6933457813466253,0.3773314970301167,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.038461538461538464,1.0,25.0,26.0,3.258096538021482,3.295836866004329,0.0,11.0,12.0,-1,-1.0
25125,age,1,,,0.6933457813466253,0.7404332704247325,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.08,1.0,24.0,26.0,3.2188758248682006,3.295836866004329,0.0,10.0,12.0,-1,-1.0
25127,age,1,,,0.523217775070701,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.16666666666666666,-1.0,23.0,19.0,3.1780538303479458,2.995732273553991,0.0,9.0,5.0,-1,-1.0
25158,age,1,,,0.6447377795535041,0.6981443088647169,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.10714285714285714,-1.0,27.0,24.0,3.332204510175204,3.2188758248682006,0.0,13.0,10.0,-1,-1.0
25179,age,1,,,0.9849937921053529,0.5494038233777658,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.09302325581395349,-1.0,42.0,38.0,3.7612001156935624,3.6635616461296463,0.0,28.0,24.0,-1,-1.0
25278,age,1,,,0.9849937921053529,0.8454265542978745,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.09302325581395349,-1.0,42.0,38.0,3.7612001156935624,3.6635616461296463,0.0,28.0,24.0,-1,-1.0
25281,age,1,,,0.40740618548063123,0.8658419150509851,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.0847457627118644,1.0,58.0,63.0,4.07753744390572,4.1588830833596715,0.0,44.0,49.0,-1,-1.0
25318,age,1,,,0.8391697867259891,0.3000447741790536,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,10.0,0.43478260869565216,1.0,22.0,32.0,3.1354942159291497,3.4965075614664802,0.0,8.0,18.0,-1,-1.0
25346,age,1,,,0.6447377795535041,0.022979163958262716,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.40476190476190477,-1.0,41.0,24.0,3.7376696182833684,3.2188758248682006,0.0,27.0,10.0,-1,-1.0
25348,age,1,,,0.9663982061015258,0.7958463924688909,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,8.0,0.16326530612244897,-1.0,48.0,40.0,3.8918202981106265,3.713572066704308,0.0,34.0,26.0,-1,-1.0
25370,age,1,,,0.9663982061015258,0.9110473567185882,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.20588235294117646,1.0,33.0,40.0,3.5263605246161616,3.713572066704308,0.0,19.0,26.0,-1,-1.0
25489,age,1,,,0.717649782243186,0.6718959878964315,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.21739130434782608,1.0,22.0,27.0,3.1354942159291497,3.332204510175204,0.0,8.0,13.0,-1,-1.0
25491,age,1,,,0.6990541962393588,0.5187807822480994,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,23.0,0.7931034482758621,1.0,28.0,51.0,3.367295829986474,3.9512437185814275,0.0,14.0,37.0,-1,1.0
25497,age,0,,,0.35879818368750993,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,16.0,0.32,1.0,49.0,65.0,3.912023005428146,4.189654742026425,0.0,35.0,51.0,-1,-1.0
25537,age,1,,,0.7476621980324801,0.3000447741790536,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.35135135135135137,1.0,36.0,49.0,3.6109179126442243,3.912023005428146,0.0,22.0,35.0,-1,-1.0
25542,age,1,,,0.5775341917565557,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.425,1.0,39.0,56.0,3.6888794541139363,4.04305126783455,0.0,25.0,42.0,-1,-1.0
25564,age,1,,,0.7719661989290407,0.7346003102095578,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.0425531914893617,1.0,46.0,48.0,3.8501476017100584,3.8918202981106265,0.0,32.0,34.0,-1,-1.0
25571,age,1,,,0.8877777885191104,0.7200179096716213,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,25.0,0.4166666666666667,-1.0,59.0,34.0,4.0943445622221,3.5553480614894135,0.0,45.0,20.0,-1,-1.0
25587,age,1,,,0.820574200722162,0.6801593482012618,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.11320754716981132,-1.0,52.0,46.0,3.970291913552122,3.8501476017100584,0.0,38.0,32.0,-1,-1.0
25620,age,1,,,0.912081789415671,0.5596115037543214,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,11.0,0.23404255319148937,-1.0,46.0,35.0,3.8501476017100584,3.58351893845611,0.0,32.0,21.0,-1,-1.0
25663,age,1,,,0.7476621980324801,0.6091916655833051,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.5151515151515151,1.0,32.0,49.0,3.4965075614664802,3.912023005428146,0.0,18.0,35.0,-1,-1.0
25723,age,1,,,0.5289261899634343,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,23.0,0.6388888888888888,1.0,35.0,58.0,3.58351893845611,4.07753744390572,0.0,21.0,44.0,-1,1.0
25726,age,1,,,0.9849937921053529,0.26796349299559385,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.05405405405405406,1.0,36.0,38.0,3.6109179126442243,3.6635616461296463,0.0,22.0,24.0,-1,-1.0
25782,age,1,,,0.7962701998256014,0.46190942015014735,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,14.0,0.22580645161290322,-1.0,61.0,47.0,4.127134385045092,3.871201010907891,0.0,47.0,33.0,-1,-1.0
25832,age,1,,,0.6690417804500647,0.12651420777761113,3,0,0.11664145071594606,1.0,0.5,0.0,1,0,12.0,0.3157894736842105,-1.0,37.0,25.0,3.6375861597263857,3.258096538021482,0.0,23.0,11.0,-1,-1.0
25853,age,1,,,0.5475217759672615,0.17317788949900725,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.19230769230769232,-1.0,25.0,20.0,3.258096538021482,3.044522437723423,0.0,11.0,6.0,-1,-1.0
25862,age,1,,,0.9663982061015258,0.8352188739213191,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.025,1.0,39.0,40.0,3.6888794541139363,3.713572066704308,0.0,25.0,26.0,-1,-1.0
25869,age,1,,,0.553230190859995,0.6223158260674477,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.07407407407407407,1.0,53.0,57.0,3.9889840465642745,4.060443010546419,0.0,39.0,43.0,-1,-1.0
25955,age,1,,,0.820574200722162,0.7695980715006054,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,18.0,0.27692307692307694,-1.0,64.0,46.0,4.174387269895637,3.8501476017100584,0.0,50.0,32.0,-1,-1.0
25960,age,1,,,0.8691822025152833,0.5391961430012104,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.18421052631578946,1.0,37.0,44.0,3.6375861597263857,3.8066624897703196,0.0,23.0,30.0,-1,-1.0
26000,age,1,,,0.9663982061015258,0.9125055967723815,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.10810810810810811,1.0,36.0,40.0,3.6109179126442243,3.713572066704308,0.0,22.0,26.0,-1,-1.0
26062,age,1,,,0.8148657858294285,0.5654444639694958,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,27.0,0.4576271186440678,-1.0,58.0,31.0,4.07753744390572,3.4657359027997265,0.0,44.0,17.0,-1,-1.0
26079,age,1,,,0.6747501953427982,0.2110921308976419,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.06,1.0,49.0,52.0,3.912023005428146,3.970291913552122,0.0,35.0,38.0,-1,1.0
26163,age,1,,,0.8691822025152833,0.8643836749971917,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.022727272727272728,1.0,43.0,44.0,3.784189633918261,3.8066624897703196,0.0,29.0,30.0,-1,1.0
26171,age,1,,,0.7476621980324801,0.7681398314468115,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,10.0,0.16666666666666666,-1.0,59.0,49.0,4.0943445622221,3.912023005428146,0.0,45.0,35.0,-1,-1.0
26206,age,1,,,0.7233581971359195,0.41378749837495765,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,19.0,0.2714285714285714,-1.0,69.0,50.0,4.248495242049359,3.9318256327243257,0.0,55.0,36.0,-1,-1.0
26232,age,1,,,0.8391697867259891,0.3642073365459739,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.029411764705882353,-1.0,33.0,32.0,3.5263605246161616,3.4965075614664802,0.0,19.0,18.0,-1,-1.0
26236,age,1,,,0.9907022069980864,0.8279276736523508,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,9.0,0.1836734693877551,-1.0,48.0,39.0,3.8918202981106265,3.6888794541139363,0.0,34.0,25.0,-1,-1.0
26330,age,1,,,0.9606897912087923,0.6981443088647169,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,8.0,0.26666666666666666,1.0,29.0,37.0,3.4011973816621555,3.6375861597263857,0.0,15.0,23.0,-1,-1.0
26341,age,1,,,0.9907022069980864,0.7506409508012878,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,13.0,0.24528301886792453,-1.0,52.0,39.0,3.970291913552122,3.6888794541139363,0.0,38.0,25.0,-1,-1.0
26384,age,1,,,0.6447377795535041,0.9825011193544765,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.19047619047619047,1.0,20.0,24.0,3.044522437723423,3.2188758248682006,0.0,6.0,10.0,-1,-1.0
26400,age,1,,,0.7719661989290407,0.8789660755351283,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.06521739130434782,1.0,45.0,48.0,3.828641396489095,3.8918202981106265,0.0,31.0,34.0,-1,-1.0
26425,age,1,,,0.6504461944462376,1.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.038461538461538464,1.0,51.0,53.0,3.9512437185814275,3.9889840465642745,0.0,37.0,39.0,-1,1.0
26431,age,1,,,0.5775341917565557,0.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.03389830508474576,-1.0,58.0,56.0,4.07753744390572,4.04305126783455,0.0,44.0,42.0,-1,-1.0
26458,age,1,,,0.9363857903122317,0.43274461907427475,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,24.0,0.39344262295081966,-1.0,60.0,36.0,4.110873864173311,3.6109179126442243,0.0,46.0,22.0,-1,-1.0
26465,age,1,,,0.9907022069980864,0.4939907013336078,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.06976744186046512,-1.0,42.0,39.0,3.7612001156935624,3.6888794541139363,0.0,28.0,25.0,-1,-1.0
26468,age,1,,,0.5961297777603829,0.9095891166647946,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.045454545454545456,1.0,21.0,22.0,3.091042453358316,3.1354942159291497,0.0,7.0,8.0,-1,-1.0
26539,age,1,,,0.9363857903122317,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.027777777777777776,1.0,35.0,36.0,3.58351893845611,3.6109179126442243,0.0,21.0,22.0,-1,-1.0
26549,age,1,,,0.6018381926531162,0.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,8.0,0.16666666666666666,1.0,47.0,55.0,3.871201010907891,4.02535169073515,0.0,33.0,41.0,-1,1.0
26587,age,1,,,0.5475217759672615,0.2548393325114511,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,8.0,0.27586206896551724,-1.0,28.0,20.0,3.367295829986474,3.044522437723423,0.0,14.0,6.0,-1,-1.0
26592,age,1,,,0.523217775070701,0.8177199932757953,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.25925925925925924,-1.0,26.0,19.0,3.295836866004329,2.995732273553991,0.0,12.0,5.0,-1,-1.0
26597,age,1,,,0.9363857903122317,0.9008396763420327,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.0975609756097561,-1.0,40.0,36.0,3.713572066704308,3.6109179126442243,0.0,26.0,22.0,-1,-1.0
26632,age,1,,,0.9663982061015258,0.6296070263364161,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.08888888888888889,-1.0,44.0,40.0,3.8066624897703196,3.713572066704308,0.0,30.0,26.0,-1,-1.0
26664,age,1,,,0.8448782016187226,0.6135663857446861,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,12.0,0.35294117647058826,1.0,33.0,45.0,3.5263605246161616,3.828641396489095,0.0,19.0,31.0,-1,1.0
26689,age,1,,,0.8634737876225498,0.25775581261903835,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.15,-1.0,39.0,33.0,3.6888794541139363,3.5263605246161616,0.0,25.0,19.0,-1,-1.0
26706,age,1,,,0.5046221890668738,0.8425100741902873,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.01639344262295082,-1.0,60.0,59.0,4.110873864173311,4.0943445622221,0.0,46.0,45.0,-1,-1.0
26836,age,1,,,0.8877777885191104,0.39434429765770895,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,15.0,0.75,1.0,19.0,34.0,2.995732273553991,3.5553480614894135,0.0,5.0,20.0,-1,-1.0
26896,age,0,,,0.11575817472190364,0.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.08571428571428572,1.0,69.0,75.0,4.248495242049359,4.330733340286331,0.0,55.0,61.0,-1,-1.0
26925,age,1,,,0.48031818817031313,0.5289884626246548,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.38636363636363635,1.0,43.0,60.0,3.784189633918261,4.110873864173311,0.0,29.0,46.0,-1,-1.0
26941,age,1,,,0.820574200722162,0.8979231962344454,3,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.11320754716981132,-1.0,52.0,46.0,3.970291913552122,3.8501476017100584,0.0,38.0,32.0,-1,1.0
26977,age,1,,,0.8634737876225498,0.87167487526616,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.0625,1.0,31.0,33.0,3.4657359027997265,3.5263605246161616,0.0,17.0,19.0,-1,-1.0
27038,age,1,,,0.7719661989290407,0.7987628725764782,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,9.0,0.225,1.0,39.0,48.0,3.6888794541139363,3.8918202981106265,0.0,25.0,34.0,-1,-1.0
27048,age,1,,,0.8934862034118439,0.9008396763420327,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.047619047619047616,1.0,41.0,43.0,3.7376696182833684,3.784189633918261,0.0,27.0,29.0,-1,-1.0
27084,age,1,,,0.9606897912087923,0.03027036422723073,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.08571428571428572,1.0,34.0,37.0,3.5553480614894135,3.6375861597263857,0.0,20.0,23.0,-1,-1.0
27105,age,1,,,0.7233581971359195,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.0625,1.0,47.0,50.0,3.871201010907891,3.9318256327243257,0.0,33.0,36.0,-1,1.0
27107,age,1,,,0.6204337786569434,0.004022043258945507,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.07692307692307693,-1.0,25.0,23.0,3.258096538021482,3.1780538303479458,0.0,11.0,9.0,-1,-1.0
27110,age,1,,,0.9363857903122317,0.7725145516081926,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,14.0,0.27450980392156865,-1.0,50.0,36.0,3.9318256327243257,3.6109179126442243,0.0,36.0,22.0,-1,-1.0
27112,age,1,,,0.8448782016187226,0.826469433598557,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,10.0,0.2777777777777778,1.0,35.0,45.0,3.58351893845611,3.828641396489095,0.0,21.0,31.0,-1,-1.0
27119,age,1,,,0.5961297777603829,0.6325235064440033,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.17857142857142858,-1.0,27.0,22.0,3.332204510175204,3.1354942159291497,0.0,13.0,8.0,-1,-1.0
27150,age,1,,,0.8448782016187226,0.2402569319735145,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,16.0,0.5333333333333333,1.0,29.0,45.0,3.4011973816621555,3.828641396489095,0.0,15.0,31.0,-1,1.0
27163,age,1,,,0.8877777885191104,0.5508620634315597,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,4.0,0.12903225806451613,1.0,30.0,34.0,3.4339872044851463,3.5553480614894135,0.0,16.0,20.0,-1,-1.0
27203,age,1,,,0.48031818817031313,0.41232925832116374,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,17.0,0.38636363636363635,1.0,43.0,60.0,3.784189633918261,4.110873864173311,0.0,29.0,46.0,-1,-1.0
27207,age,1,,,0.8148657858294285,0.5931510249915751,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,7.0,0.1794871794871795,-1.0,38.0,31.0,3.6635616461296463,3.4657359027997265,0.0,24.0,17.0,-1,-1.0
27235,age,1,,,0.6261421935496769,0.4414940593970369,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,14.0,0.2028985507246377,-1.0,68.0,54.0,4.23410650459726,4.007333185232471,0.0,54.0,40.0,-1,-1.0
27275,age,1,,,0.8391697867259891,0.0,2,0,0.11664145071594606,1.0,0.5,0.0,1,0,5.0,0.17857142857142858,1.0,27.0,32.0,3.332204510175204,3.4965075614664802,0.0,13.0,18.0,-1,-1.0
27291,age,1,,,0.8934862034118439,0.943128637902048,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,6.0,0.15789473684210525,1.0,37.0,43.0,3.6375861597263857,3.784189633918261,0.0,23.0,29.0,-1,-1.0
27319,age,1,,,0.717649782243186,0.8498012744592554,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,3.0,0.0967741935483871,-1.0,30.0,27.0,3.4339872044851463,3.332204510175204,0.0,16.0,13.0,-1,-1.0
27343,age,0,,,0.38310218458407064,0.0,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,2.0,0.031746031746031744,1.0,62.0,64.0,4.143134726391533,4.174387269895637,0.0,48.0,50.0,-1,-1.0
27376,age,1,,,0.6990541962393588,0.18921853009073752,1,0,0.11664145071594606,1.0,0.5,0.0,1,0,1.0,0.0196078431372549,1.0,50.0,51.0,3.9318256327243257,3.9512437185814275,0.0,36.0,37.0,-1,-1.0
